"Structure No","ID_NEW","pKi","Smiles"
"455","CPDXA0455","7.445686474145985","CC(C)N(CC1)CCC1NC(c1ccc(C(N(C2)CC2OC)=O)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"456","CPDXA0456","7.441870419759295","CC(C)N(CC1)CCC1NC(c1cc(cc(nc2)OCCOC)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"457","CPDXA0457","7.44103887535732","CC(C)N(CC1)CCC1NC(c1cc(NCC(F)F)n[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"458","CPDXA0458","7.439693755210032","CC(C)N(CC1)CCC1NC(c1cc(C(NCC(O)=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"459","CPDXA0459","7.439339547606911","CC(C)N(CC1)CCC1NC(c1cc(cc(nc2)OCCO)c2[n]1CC(Nc(cc1)ncc1Br)=O)=O"
"460","CPDXA0460","7.43842163169904","NC(c1cccc(CN(CC[C@@H]2NS(c3cc(c(F)ccc4)c4[s]3)(=O)=O)C2=O)c1)=N"
"461","CPDXA0461","7.433309196097958","CC(C)(C)CN[C@H](CNC(c([s]1)ccc1Cl)=O)C(Nc(cc1)cc(C(F)F)c1N(CCOC1)C1=O)=O"
"462","CPDXA0462","7.432211391166234","CC(C)N(CC1)CCC1NC(c1nc(CCC(OC)=O)c[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"463","CPDXA0463","7.429112995415936","CC(C)N(CC1)CCC1NC(c1cc(c(C(N(C)CCO)=O)ccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"464","CPDXA0464","7.426713055392617","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(cc2)c1cc2C(NCC(F)(F)F)=O)=O"
"465","CPDXA0465","7.42386561494693","CC(C)N(CC1)CCC1NC(c1cc(cccc2)c2[n]1CC(Nc(cc1)ccc1C#C)=O)=O"
"466","CPDXA0466","7.414869142302521","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(-c2ccc[s]2)c1C#N)=O"
"467","CPDXA0467","7.412250152651595","CC(C)N(CC1)CCC1NC(c1cc(C(N(C2)CC2C(O)=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"468","CPDXA0468","7.412129606601271","CC(C)N(CC1)CCC1NC(c1c(CC(Nc(cc2)ccc2Cl)=O)c(cccc2)c2[n]1C)=O"
"469","CPDXA0469","7.409612029558862","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(cc2)c1cc2C(NCCN1CCOCC1)=O)=O"
"470","CPDXA0470","7.407074934377541","CC(C)N(CC1)CCC1NC(c1cc(C(N2CCOCCC2)=O)n[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"471","CPDXA0471","7.405910079793519","CC(C)N(CC1)CCC1NC(c1cc(c(C(N(CC2)CCC2(F)F)=O)ccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"472","CPDXA0472","7.399230651183921","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(cc2)c1cc2C(OCCO)=O)=O"
"473","CPDXA0473","7.39842708650525","O=C([C@@H](CNC(c([s]1)ccc1Cl)=O)NCC1CC1)Nc(cc1)cc(C(F)(F)F)c1N(CCOC1)C1=O"
"474","CPDXA0474","7.3979400086720375","CN(CC1)CCC1NC(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"475","CPDXA0475","7.396127143282475","CC(C)N(CC1)CCC1NC(c1cc(C(NCC(OC(C)C)=O)=O)n[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"476","CPDXA0476","7.395067880060756","OC(c1cccc2c1nc(C(Nc(cc1)ccc1N(CCOC1)C1=O)=O)[n]2CC(Nc(cc1)ncc1Cl)=O)=O"
"477","CPDXA0477","7.388887500848936","CC(C)N(CC1)CCC1NC(c1cc(C(NC#N)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"478","CPDXA0478","7.387733468696957","CCCc1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(NC(CC2)CCN2C(C)C)=O)c1C#N"
"479","CPDXA0479","7.384560133934978","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(cc2)c1cc2C(OCC(O1)=C(C)OC1=O)=O)=O"
"480","CPDXA0480","7.382966417102853","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)C(OC(C)C)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"481","CPDXA0481","7.3798589500065805","CCOC(OC(C)OC(c(cc1)cc2c1[n](Cc1n[o]c(-c([s]3)ccc3Cl)c1)c(C(NC(CC1)CCN1C(C)C)=O)c2)=O)=O"
"482","CPDXA0482","7.378154321811488","CC(C)N(CC1)CCC1NS(C(CNC(c([s]1)ccc1Cl)=O)=C)(=O)=O"
"483","CPDXA0483","7.375305468727918","O=C(C1)N(CC(CC2)CCN2c2ncccc2)CCN1S(c1cc(ccc(Cl)c2)c2[s]1)(=O)=O"
"484","CPDXA0484","7.374913942330564","CC(C)N(CC1)CCC1NC(c1cc([N+]([O-])=O)c[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"485","CPDXA0485","7.3740705072837045","Nc1ncnc2c1ccc(CN(CCN(C1)S(c3cc(ccc(Cl)c4)c4[nH]3)(=O)=O)C1=O)c2"
"486","CPDXA0486","7.37138277214324","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(cc2)c1cc2C(OCCOC)=O)=O"
"487","CPDXA0487","7.368114524448409","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(-c2ccc[o]2)c1)=O"
"488","CPDXA0488","7.368022979838712","CC(C)N(CC1)CCC1NC(c1nc(cc(c(C(N2C)=O)c3)C2=O)c3[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"489","CPDXA0489","7.36779771267811","O=C([C@@H](CNC(c([s]1)ccc1Cl)=O)NC1CCC1)Nc(cc1)cc(C(F)F)c1N(CCOC1)C1=O"
"490","CPDXA0490","7.357124809567776","OC(c(cc1)cc2c1[n](Cc1n[o]c(-c([s]3)ccc3Cl)c1)c(C(NC(C1)CN1c1ccncc1)=O)c2)=O"
"491","CPDXA0491","7.355731102688929","O=C([C@@H](CNC(c([s]1)ccc1Cl)=O)NC1CCC1)Nc(ccc(N(CCOC1)C1=O)c1)c1F"
"492","CPDXA0492","7.355561410532161","CC(C)N(CC1)CCC1NC(c1nc(c(O)ncc2)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"493","CPDXA0493","7.354964432446913","CC(C)N(CC1)CCC1NC(c1cc(cc(nc2)OCCO)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"494","CPDXA0494","7.3509956613905","CC(C)N(CC1)CCC1NC(c1cnc(COC)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"495","CPDXA0495","7.346594509335499","NC(c(cc1)cc(CN(CC[C@@H]2NS(c3ccc(-c([s]4)ccc4Cl)[s]3)(=O)=O)C2=O)c1N)=N"
"496","CPDXA0496","7.345566792350454","CC(C)N(CC1)CCC1NC(c([n](CC(Nc(cc1)ncc1Cl)=O)nc1OCC(F)(F)F)c1I)=O"
"497","CPDXA0497","7.339471356983005","OCCOCCOc(cc1)cc2c1[n](CC(Nc(cc1)ncc1Cl)=O)c(C(NC(CC1)CCN1C1CC1)=O)c2"
"498","CPDXA0498","7.3370533856673745","Cc(cc(cc1)NC([C@@H](CNC(c([s]2)ccc2Cl)=O)N)=O)c1N(CCOC1)C1=O"
"499","CPDXA0499","7.335283201074752","CC(C)N(CC1)CCC1NC(c1nc(C(N)=O)c[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"500","CPDXA0500","7.333175621742649","CC(C)N(CC1)CCC1NC(c1cc(-c2ccc[s]2)n[n]1Cc1c[s]c(-c([s]2)ccc2Cl)n1)=O"
"501","CPDXA0501","7.333078098606833","CC(C)N(CC1)CCC1NC(c1ncc[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"502","CPDXA0502","7.326771638387265","CC(C)N(CC1)CCC1NC(c1cc(C(NCCS(N)(=O)=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"503","CPDXA0503","7.326242063450422","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(cc2)c1cc2C(NCC(F)F)=O)=O"
"504","CPDXA0504","7.325344292641253","CC(C)N(CC1)CCC1NC(c1cc(C(N(CCN2CCO)C2=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"505","CPDXA0505","7.322119418488409","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)C(NCCN(CCN3)C3=O)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"506","CPDXA0506","7.319425250215715","CC(C)N(CC1)CCC1NC(c1cc(cc(nc2)OCCO)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"507","CPDXA0507","7.318542778409657","CC(C)N(CC1)CCC1NC(c1nc(cc(cc2)C(OC(C)OC(OC3CCCCC3)=O)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"508","CPDXA0508","7.316811862467458","CC(C)N(CC1)CCC1NC(c1cc(cc(nc2)OCCCOC)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"509","CPDXA0509","7.315392071294927","CC(C)N(CC1)C[C@@H]1NC(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"510","CPDXA0510","7.3058867696202245","CC(C)N(CC1)CCC1NC(c1cc(C(OCC(O)=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"511","CPDXA0511","7.30076949711659","O=C(C[n]1c(C(Nc(cc2)ccc2N(C=C2)C=CC2=O)=O)nc2c1cccc2)Nc(cc1)ncc1Cl"
"512","CPDXA0512","7.2998751819400765","CC(C)N(CC1)CCC1NC(c1c(CCO)c(OCC(F)F)n[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"513","CPDXA0513","7.294943843449195","CC(C)N(CC1)CCC1NC(c1cnc(C(N2CCOCCC2)=O)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"514","CPDXA0514","7.2869264915063985","CCOC(CN(C(CC1)CCN1C(C)C)C(c([n](Cc1n[o]c(-c([s]2)ccc2Cl)c1)c1ccc2)cc1c2Cl)=O)=O"
"515","CPDXA0515","7.285554545110136","N[C@H](CNC(c([s]1)ccc1Cl)=O)C(Nc(cc1)cc(C(F)F)c1N(CCOC1)C1=O)=O"
"516","CPDXA0516","7.285351879336744","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(cc2)c1cc2C(NC(C)(CO)CO)=O)=O"
"517","CPDXA0517","7.284853990236802","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)S(C)(=O)=O)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"518","CPDXA0518","7.2765266676854665","CC(C)N(CC1)CCC1NC(c1nc(cc(cc2)C(N3CCOCCC3)=O)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"519","CPDXA0519","7.272904451072003","OC(c(cc1)cc2c1[n](Cc1n[o]c(-c([s]3)ccc3Cl)c1)c(C(NC(CC1)CCN1c1ccncc1)=O)c2)=O"
"520","CPDXA0520","7.266137121961797","CC(C)N(CC1)CCC1NC(c1nc2c(OCC(F)(F)F)[s]c(C(OC)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"521","CPDXA0521","7.2605000233640835","CC(C)N(CC1)CCC1NC(c1cc2cc(C(OC)=O)cnc2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"522","CPDXA0522","7.2591637929426875","CC(C)N(CC1)CCC1NC(c([n](CC(Nc(cc1)ncc1Cl)=O)nc1OCC(F)(F)F)c1C#N)=O"
"523","CPDXA0523","7.2539547637015245","CC(C)N(CC1)CCC1NC(c1cc(cccc2)c2[n]1CC(Nc1ccc(C)cc1)=O)=O"
"524","CPDXA0524","7.251232763606148","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(cc2)c1cc2C(NC[Si](C)(C)C)=O)=O"
"525","CPDXA0525","7.2500527544200235","CC(C)N(CC1)CCC1NC(c1cc(C(NCC(N)=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"526","CPDXA0526","7.248412994917689","CC(C)N(CC1)CCC1N(CC(O)=O)C(c([n](Cc1n[o]c(-c([s]2)ccc2Cl)c1)c1ccc2)cc1c2Cl)=O"
"527","CPDXA0527","7.248104658471409","CC(C)N(CC1)CCC1NC(c1cnc(-c(c(Cl)ccc2)c2Cl)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"528","CPDXA0528","7.246839476299033","CC(C)N(CC1)CCC1NC(c1ccc(C(N(C)CCOC)=O)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"529","CPDXA0529","7.245427272377484","CC(C)N(CC1)CCC1NC(c1nc(c(OCCO)ccc2)c2[n]1CCc(cc1)ccc1Cl)=O"
"530","CPDXA0530","7.242334019121299","CC(C)N(CC1)CCC1NC(c1nc(C(OCC2CC2)=O)c[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"531","CPDXA0531","7.240634378344072","O=C([C@@H](CNC(c([s]1)ccc1Cl)=O)NCC(F)F)Nc(cc1)cc(C(F)(F)F)c1N(CCOC1)C1=O"
"532","CPDXA0532","7.239291995684583","CC(C)N(CC1)CCC1NC(c1cc(N)n[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"533","CPDXA0533","7.23912536194781","CN(C)C(c1c[s]c(CN(CCN(C2)S(c3cc(ccc(Cl)c4)c4[s]3)(=O)=O)C2=O)n1)=O"
"534","CPDXA0534","7.238426037788898","O=C([C@@H](CNC(c([s]1)ccc1Cl)=O)NC1CC1)Nc(cc1)cc(C(F)F)c1N(CCOC1)C1=O"
"535","CPDXA0535","7.238222462491821","COc(cc1)ncc1-c(cc1)ccc1C(NCCCc(cc(cc1)C(N)=N)c1O)=O"
"536","CPDXA0536","7.231806038366928","CC(C)N(CC1)CCC1NC(c1cc(cc(nc2)OCCOCCOC)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"537","CPDXA0537","7.230311819465926","O=C(c1nc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)NC(CC1)CCN1c1ncncc1"
"538","CPDXA0538","7.229442525149004","CC(C)N(CC1)CCC1NC(c1cc(cc(nc2)OCCOCCOC)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"539","CPDXA0539","7.229392695988806","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)C(N(C3)CC3O)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"540","CPDXA0540","7.229147988357855","O=C([C@@H](CNC(c([s]1)ccc1Cl)=O)NCC(F)F)Nc(cc1)cc(C(F)(F)F)c1N(CCOC1)C1=O"
"541","CPDXA0541","7.228757375051333","CC(C)N(CC1)CCC1NC(c1nc2ccnc(OCCOC)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"542","CPDXA0542","7.228261965022291","CC(C)N(CC1)CCC1NC(c([n](CC(Nc(cc1)ncc1Cl)=O)nc1OCC(F)(F)F)c1C#N)=O"
"543","CPDXA0543","7.2226428899647255","CC(C)N(CC1)CCC1N(CC(O)=O)C(c([n](Cc1n[o]c(-c([s]2)ccc2Cl)c1)c1c(cc2)Cl)cc1c2Cl)=O"
"544","CPDXA0544","7.2178858525209275","CCOC(c1n[n](CC(Nc(cc2)ncc2Cl)=O)c(C(NN(CC2)CCN2C(C)C)=O)c1)=O"
"545","CPDXA0545","7.216169061221759","CC(C)N(CC1)CCC1NC(c1nc(C(N(C2)CC2O)=O)c[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"546","CPDXA0546","7.21331954680335","NC(c(cc1)cc(/C=C/CNC(c(cc2)ccc2-c2cccc(S(N)(=O)=O)c2)=O)c1O)=N"
"547","CPDXA0547","7.213035740564266","[O-][N+](c(c(C(O)=O)c1)cc2c1nc(C(NC(CC1)CCN1C1CC1)=O)[n]2Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"548","CPDXA0548","7.208476962479575","CC(C)N(CC1)CCC1NC(c1cc(C(NC2CC2)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"549","CPDXA0549","7.203501040505945","CC(C)N(CC1)CCC1NC(c1cc(cc(cc2)S(C)(=O)=O)c2[n]1CC(Nc(cc1)ccc1Cl)=O)=O"
"550","CPDXA0550","7.203462918087401","O=C([C@@H](CNC(c([s]1)ccc1Cl)=O)NCC1CC1)Nc(cc1)cc(C(F)F)c1N(CCOC1)C1=O"
"551","CPDXA0551","7.20238113566324","CC(C)N(CC1)CCC1NC(c1cc(cccc2)c2[n]1CC(Nc(cc1)ccc1F)=O)=O"
"552","CPDXA0552","7.202111400596549","CC(C)N(CC1)CCC1NC(c1cc(c(OCCCO)ccc2)c2[n]1Cc1cc(OC)ccc1)=O"
"553","CPDXA0553","7.200171158792312","CC(C)N(CC1)CCC1NC(c1cc(C(NCCC(O)=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"554","CPDXA0554","7.197347476929444","CCCN(CC1)CCC1NC(c1cc(cccc2)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"555","CPDXA0555","7.196640744411589","CC(C)N(CC1)CCC1NC(c1cc(C(N2CCC2)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"556","CPDXA0556","7.196269829025455","COc(cc1)cc2c1ccc(S(N[C@@H](CCN1Cc3c[s]c(C(N)=N)c3)C1=O)(=O)=O)c2"
"557","CPDXA0557","7.193820026016112","O=C(c([s]1)ccc1Cl)NCc(cccc1)c1C(NC(CC1)CCN1c1ccncc1)=O"
"558","CPDXA0558","7.193473349744425","CC(C)N(CC1)CCC1NC(c1nc(c(C(O)=O)ccc2)c2[n]1CCc(cc1)ccc1Cl)=O"
"559","CPDXA0559","7.191132982317989","CC(C)N(CC1)CCC1NC(c1cc(C(N(C2)CC2O)=O)n[n]1Cc1cc(ccc(Cl)c2)c2[s]1)=O"
"560","CPDXA0560","7.188523975723548","CC(C)N(CC1)CCC1NC(c([n](Cc1cc(OC)ccc1)c1ccc2)cc1c2C(OCCO)=O)=O"
"561","CPDXA0561","7.186188050831699","CC(C)N(CC1)CCC1NC(c1nc(cc(cc2)C(N(C)CCO)=O)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"562","CPDXA0562","7.185624627070044","O=C(c([s]1)ccc1Cl)NCCS(NC(CC1)CCN1c1ccncc1)(=O)=O"
"563","CPDXA0563","7.185207788244884","N[C@H](CNC(c([s]1)ccc1Cl)=O)C(Nc(ccc(N(CCOC1)C1=O)c1)c1F)=O"
"564","CPDXA0564","7.180505920328159","CC(C)N(CC1)CCC1NC(c1cnc[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"565","CPDXA0565","7.177298863171793","CC(C)N(CC1)CCC1N(C)C(c1nc2cccc(OCCOC)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"566","CPDXA0566","7.171276480455376","CCN[C@H](CNC(c([s]1)ccc1Cl)=O)C(Nc(ccc(N(CCOC1)C1=O)c1)c1F)=O"
"567","CPDXA0567","7.1677899642615905","CC(C)N(CC1)CCC1NC(c1cc2cc(C(O)=O)cnc2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"568","CPDXA0568","7.162877138637462","CC(C)N(CC1)CCC1NC(c1cc(cccc2)c2[n]1Cc1cnc(-c([s]2)ccc2Cl)[s]1)=O"
"569","CPDXA0569","7.161150909262744","NC(c1c[nH]c2c1cc(CCNC(c(cc1)ccc1-c1nnc(N)nc1)=O)cc2)=N"
"570","CPDXA0570","7.159208332148738","CC(C)N(CC1)CCC1NC(c1cc(C(NC)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"571","CPDXA0571","7.158007013627718","CC(C)N(CC1)CCC1NC(c1cc(NCCCOC)n[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"572","CPDXA0572","7.154135053330325","CC(C)N(CC1)CCC1NC(c1cc2cc(C(N)=O)cnc2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"573","CPDXA0573","7.149983187180387","CC(C)N(CC1)CCC1NC(c1nc(cc(cc2)S(CCO)(=O)=O)c2[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"574","CPDXA0574","7.147539175675635","N[C@H](CNC(c([s]1)ccc1Cl)=O)C(Nc(cc1)ccc1N(CCOC1)C1=O)=O"
"575","CPDXA0575","7.141884597871972","CC(C)N(CC1)CCC1NC(c1cc(C(N(CCC2)C2C(F)(F)F)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"576","CPDXA0576","7.131899738240257","CC(C)N(CC1)CCC1N(CC(O)=O)C(c1cc2cc(Cl)cc(Cl)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"577","CPDXA0577","7.131046514774511","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(NC)=O)c1)=O"
"578","CPDXA0578","7.130912701855775","O=C([C@H](CNC(c([s]1)ccc1Cl)=O)NCC(F)F)Nc(cc1)ccc1N(CCOC1)C1=O"
"579","CPDXA0579","7.130339026105937","CC(C)N(CC1)CCC1NC(c1cc(C(N2C(C(O)=O)SCC2)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"580","CPDXA0580","7.130028402310613","CC(C)N(CC1)CCC1NC(c1cc(c(C(N2CCOCC2)=O)ccc2)c2[n]1Cc1cc(ccc(Cl)c2)c2[s]1)=O"
"581","CPDXA0581","7.127012151438713","O=C([C@@H](CNC(c([s]1)ccc1Cl)=O)NC1CCCCC1)Nc(cc1)ccc1N(CCOC1)C1=O"
"582","CPDXA0582","7.125576173285242","CCN(CC1)CCC1NC(c1cc2ccnc(OCC3CC3)c2[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"583","CPDXA0583","7.1234585828004064","CC(C)N(CC1)CCC1NC(c1cc(C(NC(CC2)CS2(=O)=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"584","CPDXA0584","7.11697434121975","CC(C)N(CC1)CCC1NC(c1nc(C(NCCO)=O)c[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"585","CPDXA0585","7.114341329665556","CC(C)N(CC1)CCC1NC(c1ccc[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"586","CPDXA0586","7.11429672334937","CC(C)N(CC1)CCC1NC(c1cc(C(N2CCOCCC2)=O)n[n]1Cc1cc(ccc(Cl)c2)c2[s]1)=O"
"587","CPDXA0587","7.102930322116111","CN(C)C(c1c[s]c(CN([C@@H](COC)CN(C2)S(c3cc(ccc(Cl)c4)c4[s]3)(=O)=O)C2=O)n1)=O"
"588","CPDXA0588","7.100945932001829","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(cc2)c1cc2C(OC)=O)=O"
"589","CPDXA0589","7.099490383069693","CC(C)N(CC1)CCC1NC(c1cc(C(NCCCO)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"590","CPDXA0590","7.096728736819044","CC(C)N(CC1)CCC1NC(c1cc(C(N(C2)CC2O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"591","CPDXA0591","7.093978452725853","CC(C)N(CC1)CCC1NC(c1cc(C(NC(C(F)(F)F)C(O)=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"592","CPDXA0592","7.0911289836769935","CC(C)N(CC1)CCC1NC(c1cc(C(N(CCN2)CC2=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"593","CPDXA0593","7.089778785327817","CC(C)N(CC1)CCC1NC(c1cc(C(N2CCOCCC2)=O)c[n]1CC(Nc(cc1)ncc1Cl)=O)=O"
"594","CPDXA0594","7.089505411791975","CCOC(OC(C)OC(c(cc1)cc2c1[n](Cc1n[o]c(-c([s]3)ccc3Cl)c1)nc2C(NC(CC1)CCN1C(C)C)=O)=O)=O"
"595","CPDXA0595","7.089115539680465","CC(C)N(CC1)CCC1NC(c1cc(C(OCCO)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"596","CPDXA0596","7.0841930723454505","CCCc([n](Cc1n[o]c(-c([s]2)ccc2Cl)c1)nc1C(NC(CC2)CCN2C(C)C)=O)c1C#N"
"597","CPDXA0597","7.084022033073971","OCCOc(cc1)cc2c1[n](CC(Nc(cc1)ncc1Cl)=O)c(C(NC(CC1)CCN1C1CC1)=O)c2"
"598","CPDXA0598","7.081659400881588","CC(C)N(CC1)CCC1NC(c1cc(C(NCC(O)=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"599","CPDXA0599","7.080965016686024","CC(C)N(CC1)CCC1NC(c1cc(C(NCCOC)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"600","CPDXA0600","7.080203212145998","CC(C)N(CC1)CCC1NC(c1cc(C(NCCN(CCN2)C2=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"601","CPDXA0601","7.080116199004453","CCOC(CN(C(CC1)CCN1C(C)C)C(c([n](Cc1n[o]c(-c([s]2)ccc2Cl)c1)c1c(cc2)Cl)cc1c2Cl)=O)=O"
"602","CPDXA0602","7.078262808506476","CC(C)N(CC1)CCC1NC(c1n[n](Cc2n[o]c(-c([s]3)ccc3Cl)c2)c(C(OC)=O)c1)=O"
"603","CPDXA0603","7.0756076397072825","CC(C)N(CC1)CCC1NC(c1cc(C(N(C)CC(O)=O)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"604","CPDXA0604","7.074633236830609","CC(C)N(CC1)CCC1NC(c1cc(C(N2CCOCCC2)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"605","CPDXA0605","7.069998141601295","OC(c(cc1)nc2c1[n](Cc1n[o]c(-c([s]3)ccc3Cl)c1)c(C(NC(CC1)CCN1c1ccncc1)=O)c2)=O"
"606","CPDXA0606","7.067339741563224","CC(C)N(CC1)CCC1NC(c1cc(C(NCC(F)(F)F)=O)n[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
"607","CPDXA0607","7.0655015487564325","CC(C)N(CC1)CCC1NC(c1n[n](CC(Nc(cc2)ncc2Cl)=O)c2c1cccc2)=O"
"608","CPDXA0608","7.062991148068906","CC(C)N(CC1)CCC1NC(c1cnc(COC)[n]1Cc1n[o]c(-c([s]2)ccc2Cl)c1)=O"
